"ID","x","y"
1071,711021.659,2769492.72
1072,716021.659,2769492.72
1073,721021.659,2769492.72
1074,726021.659,2769492.72
1075,731021.659,2769492.72
1076,736021.659,2769492.72
1077,741021.659,2769492.72
1078,746021.659,2769492.72
1079,336021.659,2764492.72
1080,341021.659,2764492.72
1081,346021.659,2764492.72
1082,351021.659,2764492.72
1083,356021.659,2764492.72
1084,361021.659,2764492.72
1085,366021.659,2764492.72
1086,371021.659,2764492.72
1087,376021.659,2764492.72
1088,381021.659,2764492.72
1089,386021.659,2764492.72
1090,391021.659,2764492.72
1091,396021.659,2764492.72
1092,401021.659,2764492.72
1093,406021.659,2764492.72
1094,411021.659,2764492.72
1095,416021.659,2764492.72
1096,421021.659,2764492.72
1097,426021.659,2764492.72
1098,431021.659,2764492.72
1099,436021.659,2764492.72
1100,441021.659,2764492.72
1101,446021.659,2764492.72
1102,451021.659,2764492.72
1103,456021.659,2764492.72
1104,461021.659,2764492.72
1105,466021.659,2764492.72
1106,471021.659,2764492.72
1107,476021.659,2764492.72
1108,481021.659,2764492.72
1109,486021.659,2764492.72
1110,491021.659,2764492.72
1111,496021.659,2764492.72
1112,501021.659,2764492.72
1113,506021.659,2764492.72
1114,511021.659,2764492.72
1115,516021.659,2764492.72
1116,521021.659,2764492.72
1117,526021.659,2764492.72
1118,531021.659,2764492.72
1119,536021.659,2764492.72
1120,541021.659,2764492.72
1121,546021.659,2764492.72
1122,551021.659,2764492.72
1123,556021.659,2764492.72
1124,561021.659,2764492.72
1125,566021.659,2764492.72
1126,571021.659,2764492.72
1127,576021.659,2764492.72
1128,581021.659,2764492.72
1129,586021.659,2764492.72
1130,591021.659,2764492.72
1131,596021.659,2764492.72
1132,601021.659,2764492.72
1133,606021.659,2764492.72
1134,611021.659,2764492.72
1135,616021.659,2764492.72
1136,621021.659,2764492.72
1137,626021.659,2764492.72
1138,631021.659,2764492.72
1139,636021.659,2764492.72
1140,641021.659,2764492.72
1141,646021.659,2764492.72
1142,651021.659,2764492.72
1143,656021.659,2764492.72
1144,661021.659,2764492.72
1145,666021.659,2764492.72
1146,671021.659,2764492.72
1147,676021.659,2764492.72
1148,681021.659,2764492.72
1149,686021.659,2764492.72
1150,691021.659,2764492.72
1151,696021.659,2764492.72
1152,701021.659,2764492.72
1153,706021.659,2764492.72
1154,711021.659,2764492.72
1155,716021.659,2764492.72
1156,721021.659,2764492.72
1157,726021.659,2764492.72
1158,731021.659,2764492.72
1159,736021.659,2764492.72
1160,741021.659,2764492.72
1161,746021.659,2764492.72
1162,751021.659,2764492.72
1163,311021.659,2759492.72
1164,316021.659,2759492.72
1165,321021.659,2759492.72
1166,326021.659,2759492.72
1167,331021.659,2759492.72
1168,336021.659,2759492.72
1169,341021.659,2759492.72
1170,346021.659,2759492.72
1171,351021.659,2759492.72
1172,356021.659,2759492.72
1173,361021.659,2759492.72
1174,366021.659,2759492.72
1175,371021.659,2759492.72
1176,376021.659,2759492.72
1177,381021.659,2759492.72
1178,386021.659,2759492.72
1179,391021.659,2759492.72
1180,396021.659,2759492.72
1181,401021.659,2759492.72
1182,406021.659,2759492.72
1183,411021.659,2759492.72
1184,416021.659,2759492.72
1185,421021.659,2759492.72
1186,426021.659,2759492.72
1187,431021.659,2759492.72
1188,436021.659,2759492.72
1189,441021.659,2759492.72
1190,446021.659,2759492.72
1191,451021.659,2759492.72
1192,456021.659,2759492.72
1193,461021.659,2759492.72
1194,466021.659,2759492.72
1195,471021.659,2759492.72
1196,476021.659,2759492.72
1197,481021.659,2759492.72
1198,486021.659,2759492.72
1199,491021.659,2759492.72
1200,496021.659,2759492.72
1201,501021.659,2759492.72
1202,506021.659,2759492.72
1203,511021.659,2759492.72
1204,516021.659,2759492.72
1205,521021.659,2759492.72
1206,526021.659,2759492.72
1207,531021.659,2759492.72
1208,536021.659,2759492.72
1209,541021.659,2759492.72
1210,546021.659,2759492.72
1211,551021.659,2759492.72
1212,556021.659,2759492.72
1213,561021.659,2759492.72
1214,566021.659,2759492.72
1215,571021.659,2759492.72
1216,576021.659,2759492.72
1217,581021.659,2759492.72
1218,586021.659,2759492.72
1219,591021.659,2759492.72
1220,596021.659,2759492.72
1221,601021.659,2759492.72
1222,606021.659,2759492.72
1223,611021.659,2759492.72
1224,616021.659,2759492.72
1225,621021.659,2759492.72
1226,626021.659,2759492.72
1227,631021.659,2759492.72
1228,636021.659,2759492.72
1229,641021.659,2759492.72
1230,646021.659,2759492.72
1231,651021.659,2759492.72
1232,656021.659,2759492.72
1233,661021.659,2759492.72
1234,666021.659,2759492.72
1235,671021.659,2759492.72
1236,676021.659,2759492.72
1237,681021.659,2759492.72
1238,686021.659,2759492.72
1239,691021.659,2759492.72
1240,696021.659,2759492.72
1241,701021.659,2759492.72
1242,706021.659,2759492.72
1243,711021.659,2759492.72
1244,716021.659,2759492.72
1245,721021.659,2759492.72
1246,726021.659,2759492.72
1247,731021.659,2759492.72
1248,736021.659,2759492.72
1249,741021.659,2759492.72
1250,746021.659,2759492.72
1251,751021.659,2759492.72
1252,311021.659,2754492.72
1253,316021.659,2754492.72
1254,321021.659,2754492.72
1255,326021.659,2754492.72
1256,331021.659,2754492.72
1257,336021.659,2754492.72
1258,341021.659,2754492.72
1259,346021.659,2754492.72
1260,351021.659,2754492.72
1261,356021.659,2754492.72
1262,361021.659,2754492.72
1263,366021.659,2754492.72
1264,371021.659,2754492.72
1265,376021.659,2754492.72
1266,381021.659,2754492.72
1267,386021.659,2754492.72
1268,391021.659,2754492.72
1269,396021.659,2754492.72
1270,401021.659,2754492.72
1271,406021.659,2754492.72
1272,411021.659,2754492.72
1273,416021.659,2754492.72
1274,421021.659,2754492.72
1275,426021.659,2754492.72
1276,431021.659,2754492.72
1277,436021.659,2754492.72
1278,441021.659,2754492.72
1279,446021.659,2754492.72
1280,451021.659,2754492.72
1281,456021.659,2754492.72
1282,461021.659,2754492.72
1283,466021.659,2754492.72
1284,471021.659,2754492.72
1285,476021.659,2754492.72
1286,481021.659,2754492.72
1287,486021.659,2754492.72
1288,491021.659,2754492.72
1289,496021.659,2754492.72
1290,501021.659,2754492.72
1291,506021.659,2754492.72
1292,511021.659,2754492.72
1293,516021.659,2754492.72
1294,521021.659,2754492.72
1295,526021.659,2754492.72
1296,531021.659,2754492.72
1297,536021.659,2754492.72
1298,541021.659,2754492.72
1299,546021.659,2754492.72
1300,551021.659,2754492.72
1301,556021.659,2754492.72
1302,561021.659,2754492.72
1303,566021.659,2754492.72
1304,571021.659,2754492.72
1305,576021.659,2754492.72
1306,581021.659,2754492.72
1307,586021.659,2754492.72
1308,591021.659,2754492.72
1309,596021.659,2754492.72
1310,601021.659,2754492.72
1311,606021.659,2754492.72
1312,611021.659,2754492.72
1313,616021.659,2754492.72
1314,621021.659,2754492.72
1315,626021.659,2754492.72
1316,631021.659,2754492.72
1317,636021.659,2754492.72
1318,641021.659,2754492.72
1319,646021.659,2754492.72
1320,651021.659,2754492.72
1321,656021.659,2754492.72
1322,661021.659,2754492.72
1323,666021.659,2754492.72
1324,671021.659,2754492.72
1325,676021.659,2754492.72
1326,681021.659,2754492.72
1327,686021.659,2754492.72
1328,691021.659,2754492.72
1329,696021.659,2754492.72
1330,701021.659,2754492.72
1331,706021.659,2754492.72
1332,711021.659,2754492.72
1333,716021.659,2754492.72
1334,721021.659,2754492.72
1335,726021.659,2754492.72
1336,731021.659,2754492.72
1337,736021.659,2754492.72
1338,741021.659,2754492.72
1339,746021.659,2754492.72
1340,751021.659,2754492.72
1341,311021.659,2749492.72
1342,316021.659,2749492.72
1343,321021.659,2749492.72
1344,326021.659,2749492.72
1345,331021.659,2749492.72
1346,336021.659,2749492.72
1347,341021.659,2749492.72
1348,346021.659,2749492.72
1349,351021.659,2749492.72
1350,356021.659,2749492.72
1351,361021.659,2749492.72
1352,366021.659,2749492.72
1353,371021.659,2749492.72
1354,376021.659,2749492.72
1355,381021.659,2749492.72
1356,386021.659,2749492.72
1357,391021.659,2749492.72
1358,396021.659,2749492.72
1359,401021.659,2749492.72
1360,406021.659,2749492.72
1361,411021.659,2749492.72
1362,416021.659,2749492.72
1363,421021.659,2749492.72
1364,426021.659,2749492.72
1365,431021.659,2749492.72
1366,436021.659,2749492.72
1367,441021.659,2749492.72
1368,446021.659,2749492.72
1369,451021.659,2749492.72
1370,456021.659,2749492.72
1371,461021.659,2749492.72
1372,466021.659,2749492.72
1373,471021.659,2749492.72
1374,476021.659,2749492.72
1375,481021.659,2749492.72
1376,486021.659,2749492.72
1377,491021.659,2749492.72
1378,496021.659,2749492.72
1379,501021.659,2749492.72
1380,506021.659,2749492.72
1381,511021.659,2749492.72
1382,516021.659,2749492.72
1383,521021.659,2749492.72
1384,526021.659,2749492.72
1385,531021.659,2749492.72
1386,536021.659,2749492.72
1387,541021.659,2749492.72
1388,546021.659,2749492.72
1389,551021.659,2749492.72
1390,556021.659,2749492.72
1391,561021.659,2749492.72
1392,566021.659,2749492.72
1393,571021.659,2749492.72
1394,576021.659,2749492.72
1395,581021.659,2749492.72
1396,586021.659,2749492.72
1397,591021.659,2749492.72
1398,596021.659,2749492.72
1399,601021.659,2749492.72
1400,606021.659,2749492.72
1401,611021.659,2749492.72
1402,616021.659,2749492.72
1403,621021.659,2749492.72
1404,626021.659,2749492.72
1405,631021.659,2749492.72
1406,636021.659,2749492.72
1407,641021.659,2749492.72
1408,646021.659,2749492.72
1409,651021.659,2749492.72
1410,656021.659,2749492.72
1411,661021.659,2749492.72
1412,666021.659,2749492.72
1413,671021.659,2749492.72
1414,676021.659,2749492.72
1415,681021.659,2749492.72
1416,686021.659,2749492.72
1417,691021.659,2749492.72
1418,696021.659,2749492.72
1419,701021.659,2749492.72
1420,706021.659,2749492.72
1421,711021.659,2749492.72
1422,716021.659,2749492.72
1423,721021.659,2749492.72
1424,726021.659,2749492.72
1425,731021.659,2749492.72
1426,741021.659,2749492.72
1427,746021.659,2749492.72
1428,306021.659,2744492.72
1429,311021.659,2744492.72
1430,316021.659,2744492.72
1431,321021.659,2744492.72
1432,326021.659,2744492.72
1433,331021.659,2744492.72
1434,336021.659,2744492.72
1435,341021.659,2744492.72
1436,346021.659,2744492.72
1437,351021.659,2744492.72
1438,356021.659,2744492.72
1439,361021.659,2744492.72
1440,366021.659,2744492.72
1441,371021.659,2744492.72
1442,376021.659,2744492.72
1443,381021.659,2744492.72
1444,386021.659,2744492.72
1445,391021.659,2744492.72
1446,396021.659,2744492.72
1447,401021.659,2744492.72
1448,406021.659,2744492.72
1449,411021.659,2744492.72
1450,416021.659,2744492.72
1451,421021.659,2744492.72
1452,426021.659,2744492.72
1453,431021.659,2744492.72
1454,436021.659,2744492.72
1455,441021.659,2744492.72
1456,446021.659,2744492.72
1457,451021.659,2744492.72
1458,456021.659,2744492.72
1459,461021.659,2744492.72
1460,466021.659,2744492.72
1461,471021.659,2744492.72
1462,476021.659,2744492.72
1463,481021.659,2744492.72
1464,486021.659,2744492.72
1465,491021.659,2744492.72
1466,496021.659,2744492.72
1467,501021.659,2744492.72
1468,506021.659,2744492.72
1469,511021.659,2744492.72
1470,516021.659,2744492.72
1471,521021.659,2744492.72
1472,526021.659,2744492.72
1473,531021.659,2744492.72
1474,536021.659,2744492.72
1475,541021.659,2744492.72
1476,546021.659,2744492.72
1477,551021.659,2744492.72
1478,556021.659,2744492.72
1479,561021.659,2744492.72
1480,566021.659,2744492.72
1481,571021.659,2744492.72
1482,576021.659,2744492.72
1483,581021.659,2744492.72
1484,586021.659,2744492.72
1485,591021.659,2744492.72
1486,596021.659,2744492.72
1487,601021.659,2744492.72
1488,606021.659,2744492.72
1489,611021.659,2744492.72
1490,616021.659,2744492.72
1491,621021.659,2744492.72
1492,626021.659,2744492.72
1493,631021.659,2744492.72
1494,636021.659,2744492.72
1495,641021.659,2744492.72
1496,646021.659,2744492.72
1497,651021.659,2744492.72
1498,656021.659,2744492.72
1499,661021.659,2744492.72
1500,666021.659,2744492.72
1501,671021.659,2744492.72
1502,676021.659,2744492.72
1503,681021.659,2744492.72
1504,686021.659,2744492.72
1505,691021.659,2744492.72
1506,696021.659,2744492.72
1507,701021.659,2744492.72
1508,706021.659,2744492.72
1509,711021.659,2744492.72
1510,716021.659,2744492.72
1511,721021.659,2744492.72
1512,726021.659,2744492.72
1513,731021.659,2744492.72
1514,306021.659,2739492.72
1515,311021.659,2739492.72
1516,316021.659,2739492.72
1517,321021.659,2739492.72
1518,326021.659,2739492.72
1519,331021.659,2739492.72
1520,336021.659,2739492.72
1521,341021.659,2739492.72
1522,346021.659,2739492.72
1523,351021.659,2739492.72
1524,356021.659,2739492.72
1525,361021.659,2739492.72
1526,366021.659,2739492.72
1527,371021.659,2739492.72
1528,376021.659,2739492.72
1529,381021.659,2739492.72
1530,386021.659,2739492.72
1531,391021.659,2739492.72
1532,396021.659,2739492.72
1533,401021.659,2739492.72
1534,406021.659,2739492.72
1535,411021.659,2739492.72
1536,416021.659,2739492.72
1537,421021.659,2739492.72
1538,426021.659,2739492.72
1539,431021.659,2739492.72
1540,436021.659,2739492.72
1541,441021.659,2739492.72
1542,446021.659,2739492.72
1543,451021.659,2739492.72
1544,456021.659,2739492.72
1545,461021.659,2739492.72
1546,466021.659,2739492.72
1547,471021.659,2739492.72
1548,476021.659,2739492.72
1549,481021.659,2739492.72
1550,486021.659,2739492.72
1551,491021.659,2739492.72
1552,496021.659,2739492.72
1553,501021.659,2739492.72
1554,506021.659,2739492.72
1555,511021.659,2739492.72
1556,516021.659,2739492.72
1557,521021.659,2739492.72
1558,526021.659,2739492.72
1559,531021.659,2739492.72
1560,536021.659,2739492.72
1561,541021.659,2739492.72
1562,546021.659,2739492.72
1563,551021.659,2739492.72
1564,556021.659,2739492.72
1565,561021.659,2739492.72
1566,566021.659,2739492.72
1567,571021.659,2739492.72
1568,576021.659,2739492.72
1569,581021.659,2739492.72
1570,586021.659,2739492.72
1571,591021.659,2739492.72
1572,596021.659,2739492.72
1573,601021.659,2739492.72
1574,606021.659,2739492.72
1575,611021.659,2739492.72
1576,616021.659,2739492.72
1577,621021.659,2739492.72
1578,626021.659,2739492.72
1579,631021.659,2739492.72
1580,636021.659,2739492.72
1581,641021.659,2739492.72
1582,646021.659,2739492.72
1583,651021.659,2739492.72
1584,656021.659,2739492.72
1585,661021.659,2739492.72
1586,666021.659,2739492.72
1587,671021.659,2739492.72
1588,676021.659,2739492.72
1589,681021.659,2739492.72
1590,686021.659,2739492.72
1591,691021.659,2739492.72
1592,696021.659,2739492.72
1593,701021.659,2739492.72
1594,706021.659,2739492.72
1595,711021.659,2739492.72
1596,716021.659,2739492.72
1597,721021.659,2739492.72
1598,726021.659,2739492.72
1599,731021.659,2739492.72
1600,301021.659,2734492.72
1601,306021.659,2734492.72
1602,311021.659,2734492.72
1603,316021.659,2734492.72
1604,321021.659,2734492.72
1605,326021.659,2734492.72
1606,331021.659,2734492.72
1607,336021.659,2734492.72
1608,341021.659,2734492.72
1609,346021.659,2734492.72
1610,351021.659,2734492.72
1611,356021.659,2734492.72
1612,361021.659,2734492.72
1613,366021.659,2734492.72
1614,371021.659,2734492.72
1615,376021.659,2734492.72
1616,381021.659,2734492.72
1617,386021.659,2734492.72
1618,391021.659,2734492.72
1619,396021.659,2734492.72
1620,401021.659,2734492.72
1621,406021.659,2734492.72
1622,411021.659,2734492.72
1623,416021.659,2734492.72
1624,421021.659,2734492.72
1625,426021.659,2734492.72
1626,431021.659,2734492.72
1627,436021.659,2734492.72
1628,441021.659,2734492.72
1629,446021.659,2734492.72
1630,451021.659,2734492.72
1631,456021.659,2734492.72
1632,461021.659,2734492.72
1633,466021.659,2734492.72
1634,471021.659,2734492.72
1635,476021.659,2734492.72
1636,481021.659,2734492.72
1637,486021.659,2734492.72
1638,491021.659,2734492.72
1639,496021.659,2734492.72
1640,501021.659,2734492.72
1641,506021.659,2734492.72
1642,511021.659,2734492.72
1643,516021.659,2734492.72
1644,521021.659,2734492.72
1645,526021.659,2734492.72
1646,531021.659,2734492.72
1647,536021.659,2734492.72
1648,541021.659,2734492.72
1649,546021.659,2734492.72
1650,551021.659,2734492.72
1651,556021.659,2734492.72
1652,561021.659,2734492.72
1653,566021.659,2734492.72
1654,571021.659,2734492.72
1655,576021.659,2734492.72
1656,581021.659,2734492.72
1657,586021.659,2734492.72
1658,591021.659,2734492.72
1659,596021.659,2734492.72
1660,601021.659,2734492.72
1661,606021.659,2734492.72
1662,611021.659,2734492.72
1663,616021.659,2734492.72
1664,621021.659,2734492.72
1665,626021.659,2734492.72
1666,631021.659,2734492.72
1667,636021.659,2734492.72
1668,641021.659,2734492.72
1669,646021.659,2734492.72
1670,651021.659,2734492.72
1671,656021.659,2734492.72
1672,661021.659,2734492.72
1673,666021.659,2734492.72
1674,671021.659,2734492.72
1675,676021.659,2734492.72
1676,681021.659,2734492.72
1677,686021.659,2734492.72
1678,691021.659,2734492.72
1679,696021.659,2734492.72
1680,701021.659,2734492.72
1681,706021.659,2734492.72
1682,711021.659,2734492.72
1683,716021.659,2734492.72
1684,721021.659,2734492.72
1685,726021.659,2734492.72
1686,731021.659,2734492.72
1687,301021.659,2729492.72
1688,306021.659,2729492.72
1689,311021.659,2729492.72
1690,316021.659,2729492.72
1691,321021.659,2729492.72
1692,326021.659,2729492.72
1693,331021.659,2729492.72
1694,336021.659,2729492.72
1695,341021.659,2729492.72
1696,346021.659,2729492.72
1697,351021.659,2729492.72
1698,356021.659,2729492.72
1699,361021.659,2729492.72
1700,366021.659,2729492.72
1701,371021.659,2729492.72
1702,376021.659,2729492.72
1703,381021.659,2729492.72
1704,386021.659,2729492.72
1705,391021.659,2729492.72
1706,396021.659,2729492.72
1707,401021.659,2729492.72
1708,406021.659,2729492.72
1709,411021.659,2729492.72
1710,416021.659,2729492.72
1711,421021.659,2729492.72
1712,426021.659,2729492.72
1713,431021.659,2729492.72
1714,436021.659,2729492.72
1715,441021.659,2729492.72
1716,446021.659,2729492.72
1717,451021.659,2729492.72
1718,456021.659,2729492.72
1719,461021.659,2729492.72
1720,466021.659,2729492.72
1721,471021.659,2729492.72
1722,476021.659,2729492.72
1723,481021.659,2729492.72
1724,486021.659,2729492.72
1725,491021.659,2729492.72
1726,496021.659,2729492.72
1727,501021.659,2729492.72
1728,506021.659,2729492.72
1729,511021.659,2729492.72
1730,516021.659,2729492.72
1731,521021.659,2729492.72
1732,526021.659,2729492.72
1733,531021.659,2729492.72
1734,536021.659,2729492.72
1735,541021.659,2729492.72
1736,546021.659,2729492.72
1737,551021.659,2729492.72
1738,556021.659,2729492.72
1739,561021.659,2729492.72
1740,566021.659,2729492.72
1741,571021.659,2729492.72
1742,576021.659,2729492.72
1743,581021.659,2729492.72
1744,586021.659,2729492.72
1745,591021.659,2729492.72
1746,596021.659,2729492.72
1747,601021.659,2729492.72
1748,606021.659,2729492.72
1749,611021.659,2729492.72
1750,616021.659,2729492.72
1751,621021.659,2729492.72
1752,626021.659,2729492.72
1753,631021.659,2729492.72
1754,636021.659,2729492.72
1755,641021.659,2729492.72
1756,646021.659,2729492.72
1757,651021.659,2729492.72
1758,656021.659,2729492.72
1759,661021.659,2729492.72
1760,666021.659,2729492.72
1761,671021.659,2729492.72
1762,676021.659,2729492.72
1763,681021.659,2729492.72
1764,686021.659,2729492.72
1765,691021.659,2729492.72
1766,696021.659,2729492.72
1767,701021.659,2729492.72
1768,706021.659,2729492.72
1769,711021.659,2729492.72
1770,716021.659,2729492.72
1771,721021.659,2729492.72
1772,726021.659,2729492.72
1773,731021.659,2729492.72
1774,301021.659,2724492.72
1775,306021.659,2724492.72
1776,311021.659,2724492.72
1777,316021.659,2724492.72
1778,321021.659,2724492.72
1779,326021.659,2724492.72
1780,331021.659,2724492.72
1781,336021.659,2724492.72
1782,341021.659,2724492.72
1783,346021.659,2724492.72
1784,351021.659,2724492.72
1785,356021.659,2724492.72
1786,361021.659,2724492.72
1787,366021.659,2724492.72
1788,371021.659,2724492.72
1789,376021.659,2724492.72
1790,381021.659,2724492.72
1791,386021.659,2724492.72
1792,391021.659,2724492.72
1793,396021.659,2724492.72
1794,401021.659,2724492.72
1795,406021.659,2724492.72
1796,411021.659,2724492.72
1797,416021.659,2724492.72
1798,421021.659,2724492.72
1799,426021.659,2724492.72
1800,431021.659,2724492.72
1801,436021.659,2724492.72
1802,441021.659,2724492.72
1803,446021.659,2724492.72
1804,451021.659,2724492.72
1805,456021.659,2724492.72
1806,461021.659,2724492.72
1807,466021.659,2724492.72
1808,471021.659,2724492.72
1809,476021.659,2724492.72
1810,481021.659,2724492.72
1811,486021.659,2724492.72
1812,491021.659,2724492.72
1813,496021.659,2724492.72
1814,501021.659,2724492.72
1815,506021.659,2724492.72
1816,511021.659,2724492.72
1817,516021.659,2724492.72
1818,521021.659,2724492.72
1819,526021.659,2724492.72
1820,531021.659,2724492.72
1821,536021.659,2724492.72
1822,541021.659,2724492.72
1823,546021.659,2724492.72
1824,551021.659,2724492.72
1825,556021.659,2724492.72
1826,561021.659,2724492.72
1827,566021.659,2724492.72
1828,571021.659,2724492.72
1829,576021.659,2724492.72
1830,581021.659,2724492.72
1831,586021.659,2724492.72
1832,591021.659,2724492.72
1833,596021.659,2724492.72
1834,601021.659,2724492.72
1835,606021.659,2724492.72
1836,611021.659,2724492.72
1837,616021.659,2724492.72
1838,621021.659,2724492.72
1839,626021.659,2724492.72
1840,631021.659,2724492.72
1841,636021.659,2724492.72
1842,641021.659,2724492.72
1843,646021.659,2724492.72
1844,651021.659,2724492.72
1845,656021.659,2724492.72
1846,661021.659,2724492.72
1847,666021.659,2724492.72
1848,671021.659,2724492.72
1849,676021.659,2724492.72
1850,681021.659,2724492.72
1851,686021.659,2724492.72
1852,691021.659,2724492.72
1853,696021.659,2724492.72
1854,701021.659,2724492.72
1855,706021.659,2724492.72
1856,711021.659,2724492.72
1857,716021.659,2724492.72
1858,721021.659,2724492.72
1859,726021.659,2724492.72
1860,306021.659,2719492.72
1861,311021.659,2719492.72
1862,316021.659,2719492.72
1863,321021.659,2719492.72
1864,326021.659,2719492.72
1865,331021.659,2719492.72
1866,336021.659,2719492.72
1867,341021.659,2719492.72
1868,346021.659,2719492.72
1869,351021.659,2719492.72
1870,356021.659,2719492.72
1871,361021.659,2719492.72
1872,366021.659,2719492.72
1873,371021.659,2719492.72
1874,376021.659,2719492.72
1875,381021.659,2719492.72
1876,386021.659,2719492.72
1877,391021.659,2719492.72
1878,396021.659,2719492.72
1879,401021.659,2719492.72
1880,406021.659,2719492.72
1881,411021.659,2719492.72
1882,416021.659,2719492.72
1883,421021.659,2719492.72
1884,426021.659,2719492.72
1885,431021.659,2719492.72
1886,436021.659,2719492.72
1887,441021.659,2719492.72
1888,446021.659,2719492.72
1889,451021.659,2719492.72
1890,456021.659,2719492.72
1891,461021.659,2719492.72
1892,466021.659,2719492.72
1893,471021.659,2719492.72
1894,476021.659,2719492.72
1895,481021.659,2719492.72
1896,486021.659,2719492.72
1897,491021.659,2719492.72
1898,496021.659,2719492.72
1899,501021.659,2719492.72
1900,506021.659,2719492.72
1901,511021.659,2719492.72
1902,516021.659,2719492.72
1903,521021.659,2719492.72
1904,526021.659,2719492.72
1905,531021.659,2719492.72
1906,536021.659,2719492.72
1907,541021.659,2719492.72
1908,546021.659,2719492.72
1909,551021.659,2719492.72
1910,556021.659,2719492.72
1911,561021.659,2719492.72
1912,566021.659,2719492.72
1913,571021.659,2719492.72
1914,576021.659,2719492.72
1915,581021.659,2719492.72
1916,586021.659,2719492.72
1917,591021.659,2719492.72
1918,596021.659,2719492.72
1919,601021.659,2719492.72
1920,606021.659,2719492.72
1921,611021.659,2719492.72
1922,616021.659,2719492.72
1923,621021.659,2719492.72
1924,626021.659,2719492.72
1925,631021.659,2719492.72
1926,636021.659,2719492.72
1927,641021.659,2719492.72
1928,646021.659,2719492.72
1929,651021.659,2719492.72
1930,656021.659,2719492.72
1931,661021.659,2719492.72
1932,666021.659,2719492.72
1933,671021.659,2719492.72
1934,676021.659,2719492.72
1935,681021.659,2719492.72
1936,686021.659,2719492.72
1937,691021.659,2719492.72
1938,696021.659,2719492.72
1939,701021.659,2719492.72
1940,706021.659,2719492.72
1941,711021.659,2719492.72
1942,716021.659,2719492.72
1943,721021.659,2719492.72
1944,726021.659,2719492.72
1945,306021.659,2714492.72
1946,311021.659,2714492.72
1947,316021.659,2714492.72
1948,321021.659,2714492.72
1949,326021.659,2714492.72
1950,331021.659,2714492.72
1951,336021.659,2714492.72
1952,341021.659,2714492.72
1953,346021.659,2714492.72
1954,351021.659,2714492.72
1955,356021.659,2714492.72
1956,361021.659,2714492.72
1957,366021.659,2714492.72
1958,371021.659,2714492.72
1959,376021.659,2714492.72
1960,381021.659,2714492.72
1961,386021.659,2714492.72
1962,391021.659,2714492.72
1963,396021.659,2714492.72
1964,401021.659,2714492.72
1965,406021.659,2714492.72
1966,411021.659,2714492.72
1967,416021.659,2714492.72
1968,421021.659,2714492.72
1969,426021.659,2714492.72
1970,431021.659,2714492.72
1971,436021.659,2714492.72
1972,441021.659,2714492.72
1973,446021.659,2714492.72
1974,451021.659,2714492.72
1975,456021.659,2714492.72
1976,461021.659,2714492.72
1977,466021.659,2714492.72
1978,471021.659,2714492.72
1979,476021.659,2714492.72
1980,481021.659,2714492.72
1981,486021.659,2714492.72
1982,491021.659,2714492.72
1983,496021.659,2714492.72
1984,501021.659,2714492.72
1985,506021.659,2714492.72
1986,511021.659,2714492.72
1987,516021.659,2714492.72
1988,521021.659,2714492.72
1989,526021.659,2714492.72
1990,531021.659,2714492.72
1991,536021.659,2714492.72
1992,541021.659,2714492.72
1993,546021.659,2714492.72
1994,551021.659,2714492.72
1995,556021.659,2714492.72
1996,561021.659,2714492.72
1997,566021.659,2714492.72
1998,571021.659,2714492.72
1999,576021.659,2714492.72
2000,581021.659,2714492.72
2001,586021.659,2714492.72
2002,591021.659,2714492.72
2003,596021.659,2714492.72
2004,601021.659,2714492.72
2005,606021.659,2714492.72
2006,611021.659,2714492.72
2007,616021.659,2714492.72
2008,621021.659,2714492.72
2009,626021.659,2714492.72
2010,631021.659,2714492.72
2011,636021.659,2714492.72
2012,641021.659,2714492.72
2013,646021.659,2714492.72
2014,651021.659,2714492.72
2015,656021.659,2714492.72
2016,661021.659,2714492.72
2017,666021.659,2714492.72
2018,671021.659,2714492.72
2019,676021.659,2714492.72
2020,681021.659,2714492.72
2021,686021.659,2714492.72
2022,691021.659,2714492.72
2023,696021.659,2714492.72
2024,701021.659,2714492.72
2025,706021.659,2714492.72
2026,711021.659,2714492.72
2027,716021.659,2714492.72
2028,721021.659,2714492.72
2029,726021.659,2714492.72
2030,311021.659,2709492.72
2031,316021.659,2709492.72
2032,321021.659,2709492.72
2033,326021.659,2709492.72
2034,331021.659,2709492.72
2035,336021.659,2709492.72
2036,341021.659,2709492.72
2037,346021.659,2709492.72
2038,351021.659,2709492.72
2039,356021.659,2709492.72
2040,361021.659,2709492.72
2041,366021.659,2709492.72
2042,371021.659,2709492.72
2043,376021.659,2709492.72
2044,381021.659,2709492.72
2045,386021.659,2709492.72
2046,391021.659,2709492.72
2047,396021.659,2709492.72
2048,401021.659,2709492.72
2049,406021.659,2709492.72
2050,411021.659,2709492.72
2051,416021.659,2709492.72
2052,421021.659,2709492.72
2053,426021.659,2709492.72
2054,431021.659,2709492.72
2055,436021.659,2709492.72
2056,441021.659,2709492.72
2057,446021.659,2709492.72
2058,451021.659,2709492.72
2059,456021.659,2709492.72
2060,461021.659,2709492.72
2061,466021.659,2709492.72
2062,471021.659,2709492.72
2063,476021.659,2709492.72
2064,481021.659,2709492.72
2065,486021.659,2709492.72
2066,491021.659,2709492.72
2067,496021.659,2709492.72
2068,501021.659,2709492.72
2069,506021.659,2709492.72
